down,first_down,game_id,play_id,play_type,yards_gained,ydstogo
1,0,7,43,pass,0,10
1,1,7,44,pass,22,10
1,0,7,45,pass,0,10
3,0,7,46,pass,0,5
3,0,7,47,pass,0,5
2,0,7,48,run,2,7
3,1,7,49,run,3,2
2,0,7,50,run,2,5
1,0,7,51,run,8,10
3,0,7,52,pass,-7,7
2,0,7,53,pass,2,8
2,1,7,54,run,6,5
1,0,7,55,pass,3,10
4,1,7,56,pass,11,4
1,0,7,57,pass,4,10
4,1,7,58,run,7,1
1,0,7,59,pass,3,10
3,1,7,60,pass,10,9
1,0,7,61,pass,-6,10
1,0,7,62,run,3,10
1,0,7,63,run,2,10
4,0,7,64,pass,0,1
2,1,7,65,run,2,2
1,0,7,66,run,7,10
1,0,7,67,pass,-5,10
3,1,7,68,pass,19,8
2,0,7,69,run,2,7
3,1,7,70,pass,18,7
2,0,7,71,pass,3,10
3,0,7,72,pass,0,1
3,1,7,73,pass,4,1
1,0,7,74,run,3,10
2,1,7,75,run,7,4
1,0,7,76,run,8,10
2,1,7,77,run,16,5
2,0,7,78,run,0,4
3,1,7,79,pass,18,8
1,1,7,80,pass,17,10
3,1,7,81,pass,9,3
2,1,7,82,pass,11,9
3,0,7,83,run,7,10
1,0,7,84,pass,0,10
1,0,7,85,pass,0,10
3,1,7,86,run,3,3
3,0,7,87,run,2,8
2,1,7,88,pass,11,2
2,0,7,89,run,3,10
1,0,7,90,run,4,10
1,1,7,91,pass,10,10
2,1,7,92,pass,9,7
3,1,7,93,pass,21,10
3,0,7,94,pass,0,1
1,0,7,95,pass,-9,10
3,0,7,96,pass,10,20
1,0,7,97,run,3,10
3,0,7,98,run,2,6
1,0,7,99,run,6,10
2,0,7,100,run,3,6
2,0,7,101,run,1,5
3,0,7,102,run,2,5
1,1,7,103,pass,10,10
1,0,7,104,pass,9,10
2,0,7,105,pass,2,12
1,0,7,106,pass,4,10
2,0,7,107,pass,0,8
2,1,7,108,pass,11,9
1,0,7,109,run,2,10
2,0,7,110,pass,1,8
3,0,7,111,pass,4,10
1,0,7,112,run,3,10
1,1,7,113,pass,11,10
1,1,7,114,pass,23,10
2,0,7,115,run,3,7
2,0,7,116,run,2,15
2,0,7,117,run,3,9
2,0,7,118,run,0,3
2,1,7,119,pass,10,8
3,1,7,120,run,4,2
4,1,7,121,pass,4,1
1,0,7,122,run,7,10
1,0,7,123,pass,-3,10
1,0,7,124,run,0,10
2,0,7,125,pass,0,12
4,1,7,126,pass,11,3
1,0,7,127,pass,-3,10
1,1,7,128,pass,21,10
2,0,7,129,run,2,10
2,1,7,130,pass,9,9
3,0,7,131,pass,3,8
1,1,7,132,run,14,10
1,0,7,133,run,-1,10
1,0,7,134,pass,5,10
1,0,7,135,pass,3,10
1,0,7,136,pass,8,10
2,0,7,137,pass,10,11
3,0,8,1,pass,0,20
1,0,8,2,pass,3,10
4,0,8,3,run,0,3
3,1,8,4,run,8,7
3,0,8,5,pass,-6,4
1,0,8,6,run,3,10
3,1,8,7,pass,19,1
3,0,8,8,pass,5,8
2,0,8,9,run,3,9
3,1,8,10,pass,3,2
3,1,8,11,pass,7,4
1,0,8,12,run,-4,10
3,0,8,13,run,2,10
1,0,8,14,run,0,10
1,0,8,15,run,1,10
3,0,8,16,pass,4,6
2,0,8,17,pass,0,9
1,0,8,18,pass,-7,10
2,0,8,19,pass,0,12
3,0,8,20,run,1,6
3,0,8,21,run,2,10
3,1,8,22,pass,23,7
1,0,8,23,pass,0,10
2,0,8,24,run,3,7
2,0,8,25,run,2,5
1,0,8,26,run,2,10
1,0,8,27,pass,0,10
2,0,8,28,run,2,6
2,0,8,29,pass,4,9
1,0,8,30,pass,1,10
3,0,8,31,pass,3,4
1,0,8,32,run,2,10
4,0,8,33,pass,3,4
3,0,8,34,pass,-5,7
2,0,8,35,pass,5,8
1,1,8,36,pass,23,10
3,1,8,37,pass,12,2
2,0,8,38,pass,0,8
4,0,8,39,run,-3,1
2,1,8,40,pass,10,8
1,0,8,41,run,6,10
1,1,8,42,pass,11,10
1,0,8,43,pass,0,10
1,0,8,44,pass,0,10
3,0,8,45,pass,0,2
2,0,8,46,run,8,10
1,1,8,47,pass,12,10
2,0,8,48,run,-3,10
3,0,8,49,pass,0,12
2,0,8,50,pass,0,9
1,0,8,51,pass,0,10
1,0,8,52,run,3,10
2,0,8,53,pass,2,8
3,0,8,54,pass,3,10
1,0,8,55,run,1,10
1,0,8,56,run,-3,10
3,1,8,57,pass,21,11
1,1,8,58,pass,12,10
4,1,8,59,pass,5,2
4,1,8,60,run,13,1
1,0,8,61,run,3,10
3,1,8,62,pass,20,11
1,0,8,63,pass,4,10
1,0,8,64,run,0,10
1,0,8,65,pass,0,10
1,0,8,66,run,3,10
2,0,8,67,run,2,8
3,0,8,68,pass,0,3
1,0,8,69,run,8,10
3,1,8,70,pass,9,1
1,0,8,71,run,3,10
1,1,8,72,pass,11,10
2,1,8,73,pass,20,11
2,1,8,74,pass,10,7
3,1,8,75,pass,18,10
3,1,8,76,pass,11,6
1,1,8,77,pass,10,10
2,0,8,78,run,3,7
3,1,8,79,run,3,2
1,0,8,80,pass,3,10
1,1,8,81,pass,12,10
1,0,8,82,pass,3,10
3,1,8,83,run,3,3
2,0,8,84,pass,4,8
2,0,8,85,pass,3,7
4,1,8,86,run,3,1
2,0,8,87,run,-5,9
2,0,8,88,pass,3,6
1,0,8,89,pass,9,10
1,0,8,90,run,3,10
4,1,8,91,pass,8,1
2,0,8,92,pass,0,6
3,1,8,93,pass,3,3
3,0,8,94,pass,0,7
3,1,8,95,run,2,2
3,0,8,96,pass,0,7
2,0,8,97,pass,0,15
2,0,8,98,run,3,5
1,1,8,99,pass,13,10
1,0,8,100,run,2,10
1,0,8,101,pass,1,10
1,0,8,102,pass,3,10
1,0,8,103,run,2,10
3,1,8,104,pass,3,1
1,0,8,105,pass,5,10
2,1,8,106,pass,18,2
4,1,8,107,run,3,3
3,0,8,108,run,2,5
4,0,8,109,pass,0,10
1,0,8,110,pass,4,10
3,1,8,111,pass,7,3
3,0,8,112,run,-3,20
2,0,8,113,run,-3,2
2,1,8,114,pass,11,6
2,0,8,115,pass,3,7
1,0,8,116,pass,4,10
1,1,8,117,pass,24,10
4,1,8,118,pass,8,5
3,0,8,119,pass,3,10
4,1,8,120,pass,22,5
2,1,8,121,run,16,7
1,0,8,122,pass,0,10
2,1,8,123,pass,11,2
4,1,8,124,pass,4,4
1,0,8,125,pass,2,10
3,0,8,126,pass,0,1
1,0,8,127,pass,0,10
2,0,8,128,run,3,9
2,0,8,129,run,2,5
3,0,8,130,pass,-12,7
2,0,8,131,run,0,11
4,0,8,132,pass,0,10
3,1,8,133,pass,2,2
3,1,8,134,run,2,2
1,0,8,135,run,7,10
3,0,8,136,run,3,9
2,0,8,137,run,0,7
1,0,8,138,pass,7,10
3,0,8,139,run,-4,3
2,0,9,1,run,3,6
1,0,9,2,pass,-5,10
1,0,9,3,run,4,10
4,0,9,4,run,1,2
3,0,9,5,pass,3,11
1,1,9,6,run,60,10
2,1,9,7,pass,11,11
3,0,9,8,pass,-4,5
2,0,9,9,pass,0,6
2,0,9,10,run,3,9
1,0,9,11,run,3,10
3,1,9,12,run,3,2
4,1,9,13,pass,7,1
3,0,9,14,run,0,4
2,0,9,15,pass,0,2
1,1,9,16,pass,10,10
3,0,9,17,pass,7,12
2,0,9,18,run,2,10
2,0,9,19,pass,3,6
2,1,9,20,run,75,4
1,0,9,21,run,4,10
2,0,9,22,pass,0,12
1,0,9,23,run,3,10
1,0,9,24,run,3,10
1,0,9,25,pass,4,10
2,1,9,26,pass,23,10
3,0,9,27,pass,0,15
1,1,9,28,pass,39,10
2,0,9,29,pass,4,8
1,0,9,30,run,2,10
1,0,9,31,pass,3,10
1,0,9,32,pass,3,10
2,1,9,33,pass,22,11
2,1,9,34,pass,53,5
1,0,9,35,pass,9,10
2,0,9,36,run,4,8
1,0,9,37,run,7,10
1,1,9,38,run,24,10
4,0,9,39,run,0,15
3,0,9,40,pass,0,4
3,1,9,41,pass,9,3
2,0,9,42,run,3,15
2,1,9,43,run,8,5
1,0,9,44,pass,9,10
3,1,9,45,pass,22,12
3,1,9,46,run,7,2
1,0,9,47,run,2,10
1,0,9,48,pass,0,10
2,1,9,49,pass,3,3
2,0,9,50,run,2,6
1,0,9,51,run,8,10
1,0,9,52,run,2,10
2,0,9,53,run,3,6
3,1,9,54,pass,21,3
2,1,9,55,run,13,4
4,0,9,56,run,3,4
4,0,9,57,pass,8,15
1,0,9,58,run,2,10
3,1,9,59,pass,4,3
3,1,9,60,pass,12,7
4,0,9,61,pass,3,10
2,0,9,62,pass,11,12
2,0,9,63,run,3,6
3,1,9,64,pass,36,4
2,0,9,65,run,2,4
3,0,9,66,pass,3,20
1,1,9,67,pass,19,10
1,0,9,68,run,-7,10
2,0,9,69,pass,2,6
1,1,9,70,pass,13,10
1,0,9,71,run,7,10
4,0,9,72,pass,-5,4
3,1,9,73,pass,9,8
1,1,9,74,run,15,10
1,0,9,75,run,0,10
2,0,9,76,run,2,7
2,0,9,77,pass,4,8
1,1,9,78,pass,11,10
1,0,9,79,run,8,10
3,0,9,80,run,-2,10
3,1,9,81,pass,5,3
3,0,9,82,pass,4,8
1,0,9,83,pass,0,10
1,0,9,84,pass,0,10
2,0,9,85,pass,0,6
3,0,9,86,pass,3,20
3,0,9,87,pass,0,3
2,0,9,88,run,4,7
3,0,9,89,pass,0,6
1,0,9,90,pass,3,10
1,0,9,91,run,-2,10
2,0,9,92,pass,0,9
1,0,9,93,pass,0,10
3,1,9,94,pass,56,2
1,1,9,95,pass,23,10
1,0,9,96,run,6,10
1,0,9,97,pass,-4,10
1,0,9,98,run,0,10
1,1,9,99,pass,18,10
3,0,9,100,run,3,5
2,1,9,101,pass,22,6
1,0,9,102,pass,0,10
4,1,9,103,pass,5,2
3,1,9,104,pass,41,5
2,0,9,105,pass,0,11
1,1,9,106,run,14,10
2,1,9,107,pass,12,12
2,0,9,108,pass,3,13
1,0,9,109,run,0,10
1,1,9,110,pass,13,10
2,1,9,111,run,7,7
2,0,9,112,run,-4,8
1,0,9,113,run,3,10
2,0,9,114,pass,0,6
4,1,9,115,pass,10,4
1,1,9,116,pass,20,10
4,0,9,117,pass,2,5
2,1,9,118,pass,24,1
1,0,9,119,run,3,10
1,1,9,120,pass,36,10
1,0,9,121,pass,3,10
1,0,9,122,run,1,10
2,1,9,123,pass,22,14
1,0,9,124,pass,3,10
2,0,9,125,pass,0,8
1,0,9,126,pass,0,10
3,1,9,127,pass,3,3
2,0,9,128,run,3,7
3,1,9,129,pass,18,15
3,0,9,130,run,0,5
2,1,9,131,pass,8,4
2,0,9,132,pass,4,7
2,1,9,133,pass,8,4
1,0,9,134,pass,2,10
2,0,9,135,pass,2,8
2,1,9,136,pass,12,5
1,0,9,137,pass,0,10
3,0,9,138,run,2,5
2,0,9,139,pass,0,8
3,1,9,140,pass,14,2
1,0,9,141,run,3,10
3,0,9,142,pass,0,11
3,0,9,143,run,-3,3
2,0,9,144,run,0,5
3,1,10,1,pass,23,12
2,0,10,2,pass,2,8
1,0,10,3,pass,5,10
1,0,10,4,run,3,10
2,1,10,5,run,14,7
1,0,10,6,run,6,10
3,0,10,7,pass,4,10
1,0,10,8,run,-6,10
3,1,10,9,run,16,6
1,0,10,10,run,-2,10
1,0,10,11,run,-3,10
1,0,10,12,run,2,10
1,1,10,13,pass,10,10
1,0,10,14,run,7,10
1,1,10,15,pass,12,10
4,0,10,16,run,-1,2
1,0,10,17,pass,2,10
2,0,10,18,pass,0,7
2,1,10,19,pass,10,3
3,0,10,20,run,2,10
1,1,10,21,pass,20,10
1,1,10,22,run,14,10
4,0,10,23,run,-7,3
2,1,10,24,pass,11,3
3,0,10,25,run,0,4
2,0,10,26,pass,0,11
3,0,10,27,pass,0,11
3,1,10,28,run,6,6
1,1,10,29,pass,14,10
2,1,10,30,run,7,7
3,1,10,31,pass,13,8
3,1,10,32,pass,14,4
2,1,10,33,pass,8,7
3,0,10,34,run,8,12
1,1,10,35,pass,11,10
1,0,10,36,run,2,10
3,0,10,37,pass,0,4
4,0,10,38,pass,4,10
3,0,10,39,run,3,6
3,0,10,40,pass,-10,9
2,0,10,41,run,2,8
2,1,10,42,pass,11,11
2,1,10,43,pass,40,4
1,0,10,44,run,3,10
2,0,10,45,pass,3,8
1,0,10,46,run,7,10
2,1,10,47,run,3,3
2,0,10,48,pass,-8,6
4,0,10,49,pass,-5,5
4,1,10,50,run,6,3
2,1,10,51,pass,19,4
1,0,10,52,pass,2,10
2,0,10,53,pass,0,5
2,0,10,54,run,0,9
1,0,10,55,run,-8,10
1,0,10,56,run,3,10
1,0,10,57,run,2,10
1,0,10,58,pass,0,10
3,0,10,59,pass,0,8
3,1,10,60,pass,22,4
1,0,10,61,pass,4,10
3,0,10,62,pass,-8,3
3,1,10,63,pass,22,2
1,0,10,64,pass,8,10
1,1,10,65,run,14,10
1,1,10,66,run,13,10
1,0,10,67,run,2,10
3,0,10,68,pass,0,9
1,1,10,69,run,15,10
2,1,10,70,run,14,6
1,0,10,71,pass,0,10
1,1,10,72,pass,12,10
1,1,10,73,pass,20,10
1,1,10,74,pass,18,10
1,0,10,75,pass,0,10
2,0,10,76,pass,-9,11
2,0,10,77,pass,2,4
1,0,10,78,run,2,10
3,0,10,79,run,-4,4
3,0,10,80,pass,-6,7
3,1,10,81,run,6,3
1,0,10,82,run,6,10
3,1,10,83,run,3,3
1,0,10,84,pass,0,10
3,0,10,85,pass,0,7
2,1,10,86,pass,10,7
1,0,10,87,pass,-6,10
1,0,10,88,pass,8,10
3,0,10,89,pass,0,20
1,0,10,90,pass,4,10
1,0,10,91,run,2,10
1,0,10,92,run,3,10
1,0,10,93,run,7,10
2,1,10,94,pass,4,4
2,0,10,95,pass,5,7
3,1,10,96,pass,12,3
1,0,10,97,pass,0,10
1,0,10,98,run,0,10
1,0,10,99,run,2,10
3,0,10,100,pass,0,1
2,0,10,101,pass,0,12
3,0,10,102,run,3,5
1,0,10,103,pass,0,10
2,1,10,104,pass,40,5
1,0,10,105,run,0,10
2,0,10,106,pass,2,10
2,0,10,107,pass,0,8
3,0,10,108,run,3,5
1,0,10,109,run,-3,10
2,1,10,110,pass,11,11
1,0,10,111,run,-3,10
1,0,10,112,run,3,10
2,0,10,113,pass,2,5
3,0,10,114,pass,0,11
1,0,10,115,run,3,10
1,0,10,116,pass,4,10
4,1,10,117,pass,9,4
1,0,10,118,run,0,10
3,1,10,119,pass,9,5
1,1,10,120,run,13,10
1,0,10,121,pass,2,10
2,0,10,122,run,3,4
4,1,10,123,pass,8,2
1,0,10,124,run,-5,10
3,0,10,125,pass,3,9
3,0,10,126,pass,3,4
1,0,10,127,run,3,10
3,0,10,128,pass,3,9
2,1,10,129,pass,8,8
3,0,10,130,pass,4,8
4,0,10,131,pass,0,3
1,0,10,132,pass,-3,10
4,0,10,133,run,-6,10
4,1,10,134,pass,9,1
3,0,10,135,run,6,7
2,0,10,136,pass,3,6
3,1,10,137,pass,10,5
4,0,10,138,pass,0,4
3,0,10,139,pass,2,8
3,1,10,140,pass,20,2
2,1,10,141,pass,4,2
1,0,10,142,run,-5,10
2,0,11,1,run,1,5
1,0,11,2,run,3,10
3,0,11,3,pass,3,7
2,0,11,4,run,0,8
2,0,11,5,run,-4,6
3,1,11,6,run,8,4
1,0,11,7,pass,0,10
3,1,11,8,pass,4,4
4,0,11,9,pass,3,5
2,0,11,10,run,-5,8
2,1,11,11,pass,4,3
1,1,11,12,pass,11,10
3,0,11,13,run,-7,2
1,0,11,14,run,4,10
1,0,11,15,pass,2,10
1,1,11,16,pass,11,10
3,0,11,17,pass,0,10
2,1,11,18,pass,18,6
1,0,11,19,run,-4,10
4,0,11,20,run,3,5
3,1,11,21,pass,10,2
1,0,11,22,pass,0,10
3,0,11,23,pass,7,11
2,0,11,24,run,3,10
3,0,11,25,pass,-5,4
1,1,11,26,pass,43,10
1,0,11,27,run,-6,10
1,0,11,28,run,7,10
1,0,11,29,run,2,10
3,0,11,30,pass,0,15
1,0,11,31,run,3,10
2,0,11,32,pass,2,10
1,0,11,33,pass,2,10
2,0,11,34,pass,4,7
3,0,11,35,pass,3,6
2,0,11,36,run,-3,2
1,0,11,37,pass,0,10
1,0,11,38,pass,0,10
4,0,11,39,pass,0,15
2,0,11,40,pass,0,4
3,0,11,41,pass,0,8
3,0,11,42,pass,1,3
1,0,11,43,run,2,10
3,0,11,44,run,-4,2
2,0,11,45,pass,4,7
1,0,11,46,pass,0,10
1,0,11,47,run,7,10
2,0,11,48,run,3,5
2,0,11,49,run,0,8
1,1,11,50,pass,13,10
2,0,11,51,run,0,15
2,0,11,52,pass,3,7
1,0,11,53,run,-5,10
1,0,11,54,run,3,10
3,0,11,55,run,-5,2
4,0,11,56,run,2,10
4,1,11,57,pass,2,2
2,0,11,58,pass,0,6
2,0,11,59,run,6,7
1,1,11,60,run,47,10
3,0,11,61,run,2,5
1,0,11,62,run,0,10
1,0,11,63,run,3,10
1,0,11,64,run,1,10
2,0,11,65,run,1,5
2,1,11,66,run,7,7
1,1,11,67,run,12,10
1,1,11,68,pass,10,10
3,1,11,69,pass,9,9
1,0,11,70,pass,2,10
2,0,11,71,run,2,9
3,1,11,72,pass,3,1
1,0,11,73,run,-4,10
4,0,11,74,pass,-6,5
1,1,11,75,pass,21,10
2,0,11,76,run,8,12
2,1,11,77,pass,2,2
4,0,11,78,run,1,5
3,0,11,79,run,3,8
2,1,11,80,pass,19,10
2,0,11,81,pass,0,7
1,0,11,82,pass,2,10
1,0,11,83,pass,0,10
2,0,11,84,pass,2,6
2,1,11,85,run,3,3
1,0,11,86,run,-6,10
2,1,11,87,pass,11,7
2,1,11,88,pass,10,9
1,0,11,89,run,3,10
1,0,11,90,run,8,10
2,0,11,91,pass,3,5
2,0,11,92,pass,-6,1
1,0,11,93,pass,0,10
1,0,11,94,run,7,10
3,0,11,95,pass,0,1
3,0,11,96,pass,7,11
2,0,11,97,pass,4,9
3,0,11,98,pass,4,15
3,0,11,99,run,2,3
3,1,11,100,pass,3,1
2,0,11,101,pass,0,5
2,1,11,102,pass,14,4
2,0,11,103,pass,2,7
3,0,11,104,run,3,8
2,0,11,105,run,2,9
3,0,11,106,pass,0,3
1,0,11,107,run,2,10
2,0,11,108,pass,0,7
1,0,11,109,pass,3,10
1,0,11,110,run,8,10
3,1,11,111,pass,19,5
1,0,11,112,pass,-5,10
1,0,11,113,run,0,10
3,1,11,114,pass,70,11
1,0,11,115,pass,3,10
4,0,11,116,pass,0,4
1,0,11,117,run,2,10
4,1,11,118,pass,4,2
1,0,11,119,run,2,10
1,0,11,120,pass,4,10
1,1,11,121,run,49,10
1,0,11,122,run,5,10
3,0,11,123,pass,0,5
1,0,11,124,pass,0,10
3,0,11,125,run,2,4
2,0,11,126,run,2,12
4,0,11,127,pass,-3,1
2,1,11,128,pass,20,10
2,1,11,129,run,12,6
1,0,11,130,pass,-10,10
2,0,11,131,pass,0,6
3,1,11,132,run,3,2
3,0,11,133,run,3,8
1,0,12,1,run,2,10
1,0,12,2,pass,-8,10
2,0,12,3,pass,0,5
2,1,12,4,pass,3,1
1,0,12,5,pass,6,10
1,0,12,6,run,2,10
1,0,12,7,run,1,10
2,0,12,8,pass,4,7
3,0,12,9,pass,0,6
2,0,12,10,run,-5,10
2,0,12,11,pass,0,6
2,0,12,12,pass,0,8
2,1,12,13,run,13,2
1,0,12,14,pass,3,10
1,0,12,15,pass,0,10
1,0,12,16,run,0,10
2,0,12,17,pass,3,10
2,0,12,18,pass,0,6
1,1,12,19,run,13,10
1,0,12,20,pass,3,10
2,0,12,21,run,-4,7
1,0,12,22,run,-3,10
2,0,12,23,run,0,3
1,0,12,24,run,4,10
3,0,12,25,pass,3,9
3,0,12,26,pass,3,20
1,0,12,27,run,4,10
2,1,12,28,pass,11,6
1,0,12,29,run,3,10
3,0,12,30,pass,0,2
2,1,12,31,pass,13,8
2,1,12,32,pass,22,1
1,0,12,33,run,3,10
2,1,12,34,pass,22,11
3,0,12,35,pass,9,11
2,0,12,36,pass,0,11
3,1,12,37,pass,13,6
2,0,12,38,run,3,8
2,1,12,39,pass,10,7
2,0,12,40,run,3,9
3,1,12,41,pass,14,5
2,1,12,42,pass,10,6
3,0,12,43,run,2,12
3,1,12,44,pass,31,4
3,1,12,45,pass,10,9
2,0,12,46,pass,0,7
2,1,12,47,run,7,5
2,0,12,48,run,4,12
2,0,12,49,run,3,8
1,0,12,50,pass,3,10
1,0,12,51,pass,3,10
4,0,12,52,pass,9,10
1,0,12,53,pass,-3,10
1,0,12,54,run,2,10
1,1,12,55,run,16,10
2,0,12,56,pass,10,14
2,0,12,57,pass,0,9
2,1,12,58,run,15,9
3,1,12,59,pass,23,8
3,1,12,60,run,2,1
1,0,12,61,run,3,10
2,0,12,62,run,-4,1
3,0,12,63,pass,0,10
1,0,12,64,pass,-2,10
1,0,12,65,pass,5,10
3,1,12,66,run,6,2
1,0,12,67,pass,4,10
1,0,12,68,run,-6,10
2,0,12,69,pass,0,11
1,0,12,70,pass,0,10
3,0,12,71,run,1,6
3,1,12,72,run,2,1
1,0,12,73,run,3,10
2,0,12,74,run,0,9
1,0,12,75,run,7,10
2,1,12,76,pass,19,10
1,0,12,77,pass,8,10
3,1,12,78,pass,9,9
2,0,12,79,run,2,8
3,0,12,80,pass,0,5
4,0,12,81,run,1,3
2,0,12,82,run,3,8
3,0,12,83,pass,0,7
2,1,12,84,run,3,2
2,0,12,85,run,2,7
1,1,12,86,pass,60,10
1,1,12,87,pass,13,10
1,0,12,88,run,3,10
1,0,12,89,run,3,10
1,0,12,90,run,6,10
1,1,12,91,pass,11,10
1,0,12,92,run,2,10
1,0,12,93,run,-5,10
3,1,12,94,run,16,3
1,0,12,95,pass,0,10
3,0,12,96,run,0,2
3,0,12,97,pass,7,15
2,1,12,98,run,8,8
2,0,12,99,pass,0,10
3,0,12,100,pass,-9,1
1,0,12,101,run,2,10
1,0,12,102,run,7,10
2,0,12,103,pass,-5,6
1,1,12,104,pass,55,10
3,0,12,105,run,3,4
1,0,12,106,pass,4,10
2,0,12,107,pass,3,8
3,0,12,108,pass,-3,3
2,1,12,109,run,7,7
1,0,12,110,run,0,10
2,0,12,111,pass,-10,3
3,1,12,112,pass,4,2
1,1,12,113,pass,11,10
2,1,12,114,pass,7,4
3,1,12,115,pass,11,1
2,1,12,116,run,14,7
1,0,12,117,run,2,10
3,1,12,118,pass,48,4
4,0,12,119,pass,4,10
3,0,12,120,pass,0,2
2,0,12,121,pass,3,10
3,1,12,122,pass,13,11
3,1,12,123,pass,18,2
3,1,12,124,pass,4,3
3,1,12,125,run,14,2
1,0,12,126,pass,1,10
1,0,12,127,run,0,10
4,1,12,128,pass,11,2
1,1,12,129,run,12,10
1,0,12,130,pass,3,10
3,1,12,131,run,2,1
3,1,12,132,pass,8,7
2,1,12,133,pass,12,3
3,0,12,134,pass,3,7
2,0,12,135,run,-4,4
2,0,12,136,run,0,10
2,0,12,137,run,3,7
2,1,12,138,pass,9,1
2,0,12,139,pass,4,11
1,0,12,140,run,3,10
3,0,12,141,run,0,8
2,1,12,142,pass,12,6
3,1,12,143,pass,10,4
3,0,12,144,pass,3,10
1,0,12,145,pass,0,10
2,0,12,146,pass,3,7
1,0,12,147,pass,4,10
1,0,12,148,pass,0,10
1,1,12,149,pass,22,10
2,0,12,150,pass,4,5
1,0,12,151,pass,3,10
2,0,12,152,pass,4,9
2,0,12,153,pass,0,9
3,1,12,154,run,7,2
3,1,12,155,pass,22,11
2,0,12,156,run,0,11
1,0,12,157,pass,2,10
1,0,13,1,run,2,10
2,0,13,2,run,-3,7
2,0,13,3,pass,3,5
1,0,13,4,run,-4,10
1,0,13,5,run,3,10
3,0,13,6,pass,0,4
1,0,13,7,run,-8,10
1,0,13,8,run,3,10
1,0,13,9,pass,4,10
1,0,13,10,run,8,10
1,0,13,11,pass,3,10
2,1,13,12,pass,11,7
3,0,13,13,pass,0,6
1,0,13,14,pass,1,10
2,0,13,15,pass,0,5
1,0,13,16,run,3,10
1,1,13,17,pass,11,10
1,0,13,18,run,7,10
2,0,13,19,pass,0,5
1,0,13,20,pass,2,10
2,0,13,21,pass,2,8
3,1,13,22,pass,37,11
1,0,13,23,pass,4,10
1,0,13,24,pass,0,10
3,0,13,25,pass,4,7
1,0,13,26,run,3,10
1,0,13,27,pass,0,10
1,1,13,28,run,62,10
2,0,13,29,pass,0,7
3,1,13,30,run,8,1
4,0,13,31,run,2,5
1,1,13,32,run,16,10
4,0,13,33,run,1,3
1,1,13,34,run,46,10
1,0,13,35,pass,2,10
3,1,13,36,pass,44,9
2,0,13,37,run,0,10
3,1,13,38,pass,13,3
3,1,13,39,pass,3,2
2,0,13,40,pass,1,9
1,1,13,41,pass,10,10
3,0,13,42,run,2,3
1,0,13,43,pass,3,10
1,0,13,44,pass,0,10
3,0,13,45,pass,0,7
1,0,13,46,run,2,10
2,1,13,47,pass,20,10
3,1,13,48,pass,70,8
2,0,13,49,run,2,12
3,1,13,50,pass,12,11
2,1,13,51,pass,37,4
2,0,13,52,pass,0,7
1,1,13,53,pass,45,10
3,0,13,54,pass,0,10
2,0,13,55,pass,0,6
2,1,13,56,run,12,3
3,1,13,57,run,2,2
2,0,13,58,run,3,7
2,1,13,59,run,13,12
3,0,13,60,run,2,3
1,1,13,61,pass,11,10
1,0,13,62,run,3,10
2,1,13,63,run,8,2
4,1,13,64,pass,18,1
2,0,13,65,run,3,12
2,0,13,66,run,-1,5
1,1,13,67,pass,13,10
2,0,13,68,run,0,7
4,1,13,69,run,2,2
3,0,13,70,run,3,6
3,0,13,71,pass,0,5
1,0,13,72,pass,0,10
2,0,13,73,pass,2,6
3,0,13,74,pass,10,11
3,0,13,75,run,1,12
1,0,13,76,pass,3,10
1,0,13,77,run,2,10
2,0,13,78,pass,3,11
1,0,13,79,run,2,10
1,0,13,80,pass,0,10
1,0,13,81,run,0,10
3,1,13,82,pass,4,3
2,0,13,83,pass,-4,6
1,0,13,84,pass,2,10
1,0,13,85,run,-2,10
1,0,13,86,run,3,10
2,0,13,87,run,2,7
3,0,13,88,pass,3,11
1,0,13,89,pass,2,10
3,0,13,90,run,1,7
3,1,13,91,pass,14,5
2,1,13,92,run,38,7
3,0,13,93,pass,0,8
1,1,13,94,pass,24,10
1,0,13,95,pass,-3,10
4,0,13,96,pass,3,5
3,0,13,97,pass,3,10
2,0,13,98,pass,0,4
4,0,13,99,run,3,10
1,0,13,100,run,3,10
3,0,13,101,pass,0,12
3,1,13,102,run,2,2
2,0,13,103,pass,0,4
1,0,13,104,run,3,10
2,0,13,105,pass,3,15
1,0,13,106,pass,0,10
1,0,13,107,pass,9,10
2,1,13,108,run,7,7
3,1,13,109,pass,3,3
1,0,13,110,run,2,10
2,1,13,111,pass,9,8
1,0,13,112,run,3,10
2,0,13,113,run,3,8
3,0,13,114,pass,4,8
1,1,13,115,pass,22,10
4,0,13,116,pass,0,3
2,0,13,117,pass,0,11
1,0,13,118,run,7,10
1,0,13,119,pass,0,10
1,0,13,120,pass,0,10
1,1,13,121,run,41,10
2,0,13,122,run,-4,10
3,1,13,123,pass,3,3
1,0,13,124,run,8,10
1,0,13,125,run,2,10
2,0,13,126,run,2,4
1,0,13,127,run,3,10
3,1,13,128,pass,13,1
1,0,13,129,run,3,10
2,0,13,130,pass,3,10
2,1,13,131,pass,11,6
2,0,13,132,pass,3,7
3,0,13,133,pass,0,10
1,0,13,134,pass,0,10
1,0,13,135,pass,8,10
3,0,13,136,run,-5,2
3,1,13,137,pass,20,2
2,0,13,138,pass,-4,2
3,0,13,139,pass,-4,7
3,1,13,140,run,3,1
1,0,13,141,pass,0,10
